HPSA_Name,HPSA_ID,Designation_Type,HPSA_Discipline_Class,HPSA_Score,Primary_State_Abbreviation,HPSA_Status,HPSA_Designation_Date,Withdrawn_Date,County_Name,HPSA Population Type,pct_of_pop_below_poverty,Longitude,Latitude
Bass Memorial Baptist Hospital Dba Caldwell Family Cli,720999205A,Rural Health Clinic,Mental Health,11,KS,Designated,01/06/2011,,Sumner County,,,-97.60970745,37.02769233
Bass Memorial Baptist Hospital Dba Caldwell Family Cli,62099920B8,Rural Health Clinic,Dental Health,3,KS,Designated,01/06/2011,,Sumner County,,,-97.60970745,37.02769233
Bass Memorial Baptist Hospital Dba Caldwell Family Cli,1209992094,Rural Health Clinic,Primary Care,2,KS,Designated,01/12/2004,,Sumner County,,,-97.60970745,37.02769233
Blue Rapids Medical Clinic,1209992093,Rural Health Clinic,Primary Care,0,KS,Designated,03/15/2004,,Marshall County,,,-96.65777767,39.68101799
Caney Rural Health Clinic,12099920E2,Rural Health Clinic,Primary Care,1,KS,Designated,01/19/2007,,Montgomery County,,,-95.92846199,37.011537
Central Kansas Family Practice,12099920A2,Rural Health Clinic,Primary Care,0,KS,Designated,11/04/2003,,Barton County,,,-98.78626805,38.36439841
Centralia Medical Clinic,7209992044,Rural Health Clinic,Mental Health,7,KS,Designated,10/06/2009,,Nemaha County,,,-96.12453583,39.72456635
Centralia Medical Clinic,62099920A1,Rural Health Clinic,Dental Health,1,KS,Designated,10/26/2009,,Nemaha County,,,-96.12453583,39.72456635
Centralia Medical Clinic,12099920G8,Rural Health Clinic,Primary Care,3,KS,Designated,10/26/2009,,Nemaha County,,,-96.12453583,39.72456635
Cherryvale Clinic,1209992095,Rural Health Clinic,Primary Care,0,KS,Designated,10/22/2003,,Montgomery County,,,-95.55026374,37.26739652
Clay Center Family Physicians,7209992058,Rural Health Clinic,Mental Health,12,KS,Designated,12/14/2010,,Clay County,,,-97.12429528,39.39177485
Clay Center Family Physicians,62099920B6,Rural Health Clinic,Dental Health,9,KS,Designated,12/14/2010,,Clay County,,,-97.12429528,39.39177485
Clay Center Family Physicians,1209992096,Rural Health Clinic,Primary Care,3,KS,Designated,01/22/2004,,Clay County,,,-97.12429528,39.39177485
Clyde Clinic,1209992097,Rural Health Clinic,Primary Care,0,KS,Designated,01/22/2004,,Cloud County,,,-97.40700072,39.5922255
Community Physicians Clinic,12099920A8,Rural Health Clinic,Primary Care,0,KS,Designated,03/15/2004,,Marshall County,,,-96.63421049,39.84814948
Downtown Medical Clinic,7209992045,Rural Health Clinic,Mental Health,17,KS,Designated,10/26/2009,,Marshall County,,,-96.41856084,39.70217195
Downtown Medical Clinic,62099920A2,Rural Health Clinic,Dental Health,13,KS,Designated,10/26/2009,,Marshall County,,,-96.41856084,39.70217195
Downtown Medical Clinic,12099920A1,Rural Health Clinic,Primary Care,2,KS,Designated,01/06/2004,,Marshall County,,,-96.41856084,39.70217195
El Dorado Clinic,1209992098,Rural Health Clinic,Primary Care,0,KS,Designated,11/12/2003,,Butler County,,,-96.85825685,37.81747835
Esther Becker Health and Wellness Center,1209992099,Rural Health Clinic,Primary Care,0,KS,Designated,10/23/2003,,Brown County,,,-95.42511947,39.6772485
Family Health Center Deerfield,12099920JE,Rural Health Clinic,Primary Care,5,KS,Designated,09/19/2018,,Kearny County,,,-101.1331804,37.97952242
Family Health Center Lakin,12099920JF,Rural Health Clinic,Primary Care,5,KS,Designated,09/19/2018,,Kearny County,,,-101.2520203,37.94603834
Greeley County Family Practice Clinic,7209992038,Rural Health Clinic,Mental Health,0,KS,Designated,01/14/2007,,Greeley County,,,-101.7494848,38.47075099
Greeley County Family Practice Clinic,6209992088,Rural Health Clinic,Dental Health,0,KS,Designated,01/14/2007,,Greeley County,,,-101.7494848,38.47075099
Greeley County Family Practice Clinic,12099920F3,Rural Health Clinic,Primary Care,5,KS,Designated,01/14/2007,,Greeley County,,,-101.7494848,38.47075099
Greenleaf Medical Clinic,12099920A3,Rural Health Clinic,Primary Care,0,KS,Withdrawn,03/15/2004,,Washington County,,,-96.97690365,39.7223303
Handshy Medical Clinic - Chanute,7209992024,Rural Health Clinic,Mental Health,0,KS,Designated,04/27/2005,,Neosho County,,,-95.47308402,37.67471451
Handshy Medical Clinic - Chanute,6209992066,Rural Health Clinic,Dental Health,0,KS,Withdrawn,04/27/2005,,Neosho County,,,-95.47308402,37.67471451
Handshy Medical Clinic - Chanute,1209992086,Rural Health Clinic,Primary Care,0,KS,Withdrawn,04/27/2005,,Neosho County,,,-95.47308402,37.67471451
Handshy Medical Clinic - Fredonia,7209992025,Rural Health Clinic,Mental Health,0,KS,Withdrawn,04/27/2005,,Wilson County,,,-95.81413399,37.53370357
Handshy Medical Clinic - Fredonia,6209992067,Rural Health Clinic,Dental Health,0,KS,Withdrawn,04/27/2005,,Wilson County,,,-95.81413399,37.53370357
Handshy Medical Clinic - Fredonia,1209992087,Rural Health Clinic,Primary Care,0,KS,Designated,04/27/2005,,Wilson County,,,-95.81413399,37.53370357
Heartland Health Care Center,7209992065,Rural Health Clinic,Mental Health,18,KS,Designated,12/29/2017,,Dickinson County,,,-97.20650045,38.9249295
Heartland Health Care Center,62099920BI,Rural Health Clinic,Dental Health,16,KS,Designated,06/28/2011,,Dickinson County,,,-97.20461613,38.92674519
Heartland Health Care Center,12099920HE,Rural Health Clinic,Primary Care,10,KS,Designated,06/28/2011,,Dickinson County,,,-97.20461613,38.92674519
Herington Area Health Clinic,720999205D,Rural Health Clinic,Mental Health,10,KS,Designated,12/09/2011,,Dickinson County,,,-96.94124509,38.6716304
Herington Area Health Clinic,62099920BC,Rural Health Clinic,Dental Health,4,KS,Designated,12/09/2011,,Dickinson County,,,-96.94166519,38.68042455
Herington Area Health Clinic,12099920HK,Rural Health Clinic,Primary Care,1,KS,Designated,12/09/2011,,Dickinson County,,,-96.94166519,38.68042455
Holton Family Health Clinic,7209992046,Rural Health Clinic,Mental Health,7,KS,Designated,10/26/2009,,Jackson County,,,-95.75627344,39.46311846
Holton Family Health Clinic,62099920A3,Rural Health Clinic,Dental Health,11,KS,Designated,10/26/2009,,Jackson County,,,-95.75627344,39.46311846
Holton Family Health Clinic,12099920G9,Rural Health Clinic,Primary Care,3,KS,Designated,10/26/2009,,Jackson County,,,-95.75627344,39.46311846
Horton Rural Health Clinic,12099920A4,Rural Health Clinic,Primary Care,0,KS,Designated,10/23/2003,,Brown County,,,-95.52961817,39.67418658
Lane County Medical Clinic,7209992064,Rural Health Clinic,Mental Health,18,KS,Designated,12/29/2017,,Lane County,,,-100.4718827,38.48204553
Lane County Medical Clinic,62099920BP,Rural Health Clinic,Dental Health,5,KS,Designated,12/29/2017,,Lane County,,,-100.4718827,38.48204553
Lane County Medical Clinic,12099920JC,Rural Health Clinic,Primary Care,12,KS,Designated,12/29/2017,,Lane County,,,-100.4718827,38.48204553
Linn Clinic,12099920A7,Rural Health Clinic,Primary Care,0,KS,Designated,01/22/2004,,Washington County,,,-97.09083199,39.68050447
Logan Medical Center,62099920A7,Rural Health Clinic,Dental Health,6,KS,Designated,10/22/2009,,Phillips County,,,-99.56623266,39.66155775
Logan Medical Clinic,7209992051,Rural Health Clinic,Mental Health,9,KS,Designated,10/22/2009,,Phillips County,,,-99.56623266,39.66155775
Logan Medical Clinic,12099920H3,Rural Health Clinic,Primary Care,11,KS,Designated,10/22/2009,,Phillips County,,,-99.56623266,39.66155775
Louisburg Family Care,7209992054,Rural Health Clinic,Mental Health,10,KS,Designated,11/24/2009,,Miami County,,,-94.69280619,38.62224033
Louisburg Family Care,62099920B1,Rural Health Clinic,Dental Health,6,KS,Designated,11/24/2009,,Miami County,,,-94.69280619,38.62224033
Louisburg Family Care,12099920H6,Rural Health Clinic,Primary Care,10,KS,Designated,11/27/2009,,Miami County,,,-94.69280619,38.62224033
Marysville Clinic,7209992059,Rural Health Clinic,Mental Health,12,KS,Designated,01/06/2011,,Marshall County,,,-96.63466611,39.84824947
Marysville Clinic,62099920B7,Rural Health Clinic,Dental Health,4,KS,Designated,01/06/2011,,Marshall County,,,-96.63466611,39.84824947
Marysville Clinic,12099920A9,Rural Health Clinic,Primary Care,1,KS,Designated,03/15/2004,,Marshall County,,,-96.63466611,39.84824947
Meade Medical Clinic,12099920B1,Rural Health Clinic,Primary Care,0,KS,Designated,10/29/2003,,Meade County,,,-100.338173,37.265442
New Frontiers Health Services,7209992027,Rural Health Clinic,Mental Health,0,KS,Designated,10/22/2004,,Logan County,,,-100.8635094,39.12664019
New Frontiers Health Services,6209992070,Rural Health Clinic,Dental Health,0,KS,Designated,10/22/2004,,Logan County,,,-100.8635094,39.12664019
New Frontiers Health Services,12099920B2,Rural Health Clinic,Primary Care,0,KS,Designated,10/22/2004,,Logan County,,,-100.8635085,39.12666514
Norton Medical Clinic,12099920JG,Rural Health Clinic,Primary Care,17,KS,Designated,12/27/2018,,Norton County,,,-99.8887298,39.83704057
Onaga Clinic,7209992047,Rural Health Clinic,Mental Health,6,KS,Designated,10/26/2009,,Pottawatomie County,,,-96.17150347,39.49516048
Onaga Clinic,62099920A4,Rural Health Clinic,Dental Health,7,KS,Designated,10/26/2009,,Pottawatomie County,,,-96.17150347,39.49516048
Onaga Clinic,12099920H1,Rural Health Clinic,Primary Care,8,KS,Designated,10/26/2009,,Pottawatomie County,,,-96.17150347,39.49516048
Ottawa Family Physicians,12099920B3,Rural Health Clinic,Primary Care,0,KS,Designated,01/28/2004,,Franklin County,,,-95.26882664,38.594826
Phillips County Medical Clinic,7209992050,Rural Health Clinic,Mental Health,9,KS,Designated,11/02/2003,,Phillips County,,,-99.3093242,39.75402487
Phillips County Medical Clinic,62099920A6,Rural Health Clinic,Dental Health,9,KS,Designated,11/03/2002,,Phillips County,,,-99.3093242,39.75402487
Phillips County Medical Clinic,12099920B4,Rural Health Clinic,Primary Care,10,KS,Designated,11/04/2003,,Phillips County,,,-99.3093242,39.75402487
Russell Family Medical Clinic,12099920B8,Rural Health Clinic,Primary Care,0,KS,Designated,03/04/2005,,Russell County,,,-98.85988728,38.889567
Scott City Clinic,12099920HY,Rural Health Clinic,Primary Care,4,KS,Designated,02/21/2013,,Scott County,,,-100.9044553,38.46634039
Scott City Cllinic,620999200D,Rural Health Clinic,Dental Health,6,KS,Designated,06/24/2013,,Scott County,,,-100.9044553,38.46634039
Southeast Kansas Internal Medical,12099920E3,Rural Health Clinic,Primary Care,0,KS,Withdrawn,01/19/2007,,Montgomery County,,,-95.64009254,37.04042053
St John's Clinic-Columbus-Family Medicine,720999205B,Rural Health Clinic,Mental Health,8,KS,Designated,01/06/2011,,Cherokee County,,,-94.84293149,37.17290151
St John's Clinic-Columbus-Family Medicine,62099920B9,Rural Health Clinic,Dental Health,7,KS,Designated,01/06/2011,,Cherokee County,,,-94.84293149,37.17290151
St John's Clinic-Columbus-Family Medicine,12099920HB,Rural Health Clinic,Primary Care,8,KS,Designated,10/18/2010,,Cherokee County,,,-94.84293149,37.17290151
St. Johns Medcenter Oswego,12099920C9,Rural Health Clinic,Primary Care,5,KS,Designated,09/30/2006,,Labette County,,,-95.11060926,37.15980351
St. Mary's Clinic,7209992048,Rural Health Clinic,Mental Health,6,KS,Designated,10/26/2009,,Pottawatomie County,,,-96.06141377,39.18884084
St. Mary's Clinic,12099920H2,Rural Health Clinic,Primary Care,7,KS,Designated,10/26/2009,,Pottawatomie County,,,-96.06141377,39.18884084
St. Mary's Clinic,62099920A5,Rural Health Clinic,Dental Health,7,KS,Designated,10/02/2009,,Pottawatomie County,,,-96.06141377,39.18884084
Stevens County Hospital,12099920JD,Rural Health Clinic,Primary Care,11,KS,Designated,09/05/2018,,Stevens County,,,-101.3497385,37.170918
Summerfield Medical Clinic,12099920B5,Rural Health Clinic,Primary Care,0,KS,Designated,03/15/2004,,Marshall County,,,-96.34727066,39.99852751
"The Family Physicians, PA",12099920JB,Rural Health Clinic,Primary Care,12,KS,Designated,03/02/2017,,Allen County,,,-95.3874998,37.92213148
Ulysses Family Physicians,12099920B6,Rural Health Clinic,Primary Care,0,KS,Designated,10/21/2003,,Grant County,,,-101.3580799,37.584828
Via Christi Clinic PA,12099920HX,Rural Health Clinic,Primary Care,13,KS,Designated,01/03/2013,,Butler County,,,-96.97966263,37.6913495
"Via Christi Clinic, PA",720999200A,Rural Health Clinic,Mental Health,21,KS,Designated,01/03/2013,,Butler County,,,-96.97966263,37.6913495
"Via Christi Clinic, PA",620999200A,Rural Health Clinic,Dental Health,17,KS,Designated,01/03/2013,,Butler County,,,-96.97966263,37.6913495
Wakefield Clinic,12099920B7,Rural Health Clinic,Primary Care,0,KS,Withdrawn,01/22/2004,,Clay County,,,-97.01508953,39.21769926
Wichita County Health Center Clinic,12099920A6,Rural Health Clinic,Primary Care,0,KS,Designated,03/23/2004,,Wichita County,,,-101.355578,38.47613298
"Aaron K. Jonan Memorial Clinic, Inc.",721999217Q,Rural Health Clinic,Mental Health,15,KY,Designated,12/21/2010,,Breathitt County,,,-83.39967069,37.56458089
"Aaron K. Jonan Memorial Clinic, Inc.",621999216T,Rural Health Clinic,Dental Health,12,KY,Designated,12/21/2010,,Breathitt County,,,-83.38030999,37.55288
"Aaron K. Jonan Memorial Clinic, Inc.",12199921HG,Rural Health Clinic,Primary Care,6,KY,Designated,12/21/2010,,Breathitt County,,,-83.39967069,37.56458089
Appalachian Clinic-Wooton,7219992166,Rural Health Clinic,Mental Health,20,KY,Designated,06/08/2009,,Leslie County,,,-83.3720292,37.15301846
Appalachian Clinic-Wooton,6219992161,Rural Health Clinic,Dental Health,11,KY,Designated,06/08/2009,,Leslie County,,,-83.3720292,37.15301846
Appalachian Clinic-Wooton,12199921G5,Rural Health Clinic,Primary Care,17,KY,Designated,06/08/2009,,Leslie County,,,-83.3720292,37.15301846
"Appalachian Physicians, PSC",7219992165,Rural Health Clinic,Mental Health,21,KY,Designated,06/08/2009,,Perry County,,,-83.2154069,37.29756311
"Appalachian Physicians, PSC",6219992160,Rural Health Clinic,Dental Health,11,KY,Designated,06/08/2009,,Perry County,,,-83.2154069,37.29756311
"Appalachian Physicians, PSC",12199921G4,Rural Health Clinic,Primary Care,12,KY,Designated,06/08/2009,,Perry County,,,-83.2154069,37.29756311
Atienze-Acob Medical Clinic,7219992159,Rural Health Clinic,Mental Health,11,KY,Designated,03/06/2008,,Whitley County,,,-84.09541331,36.94972356
Barbourville Family Health Center,7219992134,Rural Health Clinic,Mental Health,14,KY,Designated,09/08/2005,,Knox County,,,-83.88338218,36.86964112
Barbourville Family Health Center,6219992137,Rural Health Clinic,Dental Health,2,KY,Designated,09/08/2005,,Knox County,,,-83.88338218,36.86964112
Barbourville Family Health Center,12199921A9,Rural Health Clinic,Primary Care,5,KY,Designated,09/08/2005,,Knox County,,,-83.88338218,36.86964112
"Berea Health Ministry, Inc.",7219992137,Rural Health Clinic,Mental Health,14,KY,Designated,01/24/2005,,Madison County,,,-84.28516217,37.58938279
"Berea Health Ministry, Inc.",6219992138,Rural Health Clinic,Dental Health,4,KY,Designated,01/24/2005,,Madison County,,,-84.28516217,37.58938279
"Berea Health Ministry, Inc.",12199921B2,Rural Health Clinic,Primary Care,4,KY,Designated,01/24/2005,,Madison County,,,-84.28516217,37.58938279
Bracken County Family Medical Care,12199921B8,Rural Health Clinic,Primary Care,0,KY,Withdrawn,10/21/2003,,Bracken County,,,-84.09488299,38.660568
"Careplus Rural Health Clinic, LLC",7219992194,Rural Health Clinic,Mental Health,13,KY,Designated,02/08/2018,,Whitley County,,,-84.15625175,36.73072206
"Careplus Rural Health Clinic, LLC",6219992190,Rural Health Clinic,Dental Health,11,KY,Designated,02/08/2018,,Whitley County,,,-84.15625175,36.73072206
"Careplus Rural Health Clinic, LLC",12199921IO,Rural Health Clinic,Primary Care,14,KY,Designated,02/08/2018,,Whitley County,,,-84.15625175,36.73072206
Carlisle Clinic,7219992193,Rural Health Clinic,Mental Health,14,KY,Designated,12/19/2017,,Nicholas County,,,-84.02776674,38.31156725
Carlisle Clinic,6219992189,Rural Health Clinic,Dental Health,19,KY,Designated,12/19/2017,,Nicholas County,,,-84.02776674,38.31156725
Carlisle Clinic,12199921B9,Rural Health Clinic,Primary Care,0,KY,Withdrawn,01/19/2005,,Hickman County,,,-88.99450201,36.66519146
Carlisle Clinic,12199921IN,Rural Health Clinic,Primary Care,15,KY,Designated,12/19/2017,,Nicholas County,,,-84.02776674,38.31156725
Casa San Pio,721999218C,Rural Health Clinic,Mental Health,10,KY,Designated,12/08/2015,,Powell County,,,-83.84658795,37.84396907
Casa San Pio,6219992183,Rural Health Clinic,Dental Health,15,KY,Designated,12/08/2015,,Powell County,,,-83.84658795,37.84396907
Casa San Pio,12199921IB,Rural Health Clinic,Primary Care,12,KY,Designated,12/08/2015,,Powell County,,,-83.84658795,37.84396907
Children's Clinic,12199921IH,Rural Health Clinic,Primary Care,10,KY,Designated,12/04/2017,,Estill County,,,-83.96718041,37.69447157
Clark Clinic Primary Care,7219992192,Rural Health Clinic,Mental Health,9,KY,Designated,12/19/2017,,Clark County,,,-84.21427981,38.01167871
Clark Clinic Primary Care,6219992188,Rural Health Clinic,Dental Health,2,KY,Designated,12/19/2017,,Clark County,,,-84.21427981,38.01167871
Clark Clinic Primary Care,12199921IM,Rural Health Clinic,Primary Care,3,KY,Designated,12/19/2017,,Clark County,,,-84.21427981,38.01167871
Clark Family Care,721999217H,Rural Health Clinic,Mental Health,14,KY,Designated,09/03/2010,,Clark County,,,-84.21341736,37.99562218
Clark Family Care,621999216J,Rural Health Clinic,Dental Health,6,KY,Designated,02/03/2005,,Clark County,,,-84.21341736,37.99562218
Clark Family Care,12199921D3,Rural Health Clinic,Primary Care,2,KY,Designated,02/03/2005,,Clark County,,,-84.21341736,37.99562218
"Clay City Pediatrics, PSC",12199921ID,Rural Health Clinic,Primary Care,10,KY,Designated,03/06/2017,,Powell County,,,-83.93389511,37.862776
Clinton Family Care Clinic,721999217J,Rural Health Clinic,Mental Health,10,KY,Designated,10/22/2003,,Hickman County,,,-88.9951622,36.66260365
Clinton Family Care Clinic,621999216L,Rural Health Clinic,Dental Health,2,KY,Designated,10/23/2003,,Hickman County,,,-88.9951622,36.66260365
Clinton Family Care Clinic,12199921C1,Rural Health Clinic,Primary Care,2,KY,Designated,10/22/2003,,Hickman County,,,-88.9951622,36.66260365
Clover Fork Outpatient Medical Project,7219992169,Rural Health Clinic,Mental Health,16,KY,Designated,01/06/2004,,Harlan County,,,-83.1926326,36.86423907
Clover Fork Outpatient Medical Project,6219992162,Rural Health Clinic,Dental Health,16,KY,Designated,01/06/2004,,Harlan County,,,-83.1926326,36.86423907
Clover Fork Outpatient Medical Project,12199921C3,Rural Health Clinic,Primary Care,16,KY,Designated,01/16/2004,,Harlan County,,,-83.1926326,36.86423907
Community Health Center-Clay County,7219992121,Rural Health Clinic,Mental Health,14,KY,Designated,05/24/2004,,Clay County,,,-83.5659997,37.16045646
Community Health Center-Clay County,6219992124,Rural Health Clinic,Dental Health,9,KY,Designated,05/24/2004,,Clay County,,,-83.5659997,37.16045646
Community Health Center-Clay County,1219992190,Rural Health Clinic,Primary Care,8,KY,Designated,05/24/2004,,Clay County,,,-83.5659997,37.16045646
Corbin Pediatric Associates,721999217K,Rural Health Clinic,Mental Health,10,KY,Designated,03/09/2005,,Laurel County,,,-84.15769495,36.98921353
Corbin Pediatric Associates,621999216M,Rural Health Clinic,Dental Health,10,KY,Designated,03/09/2005,,Laurel County,,,-84.15769495,36.98921353
Corbin Pediatric Associates,12199921II,Rural Health Clinic,Primary Care,5,KY,Designated,12/04/2017,,Whitley County,,,-84.13565053,36.91768824
Corbin Pediatric Associates,12199921C2,Rural Health Clinic,Primary Care,3,KY,Designated,03/09/2005,,Laurel County,,,-84.15769495,36.98921353
Cumberland River Clinic,12199921D2,Rural Health Clinic,Primary Care,0,KY,Withdrawn,10/21/2003,,Whitley County,,,-84.16263739,36.73862945
Eastern Kentucky Tender Care Pediatrics,721999217I,Rural Health Clinic,Mental Health,16,KY,Designated,08/19/2005,,Floyd County,,,-82.77556539,37.6682161
Eastern Kentucky Tender Care Pediatrics,621999216K,Rural Health Clinic,Dental Health,8,KY,Designated,08/19/2005,,Floyd County,,,-82.77556539,37.6682161
Eastern Kentucky Tender Care Pediatrics,12199921C7,Rural Health Clinic,Primary Care,9,KY,Designated,08/19/2005,,Floyd County,,,-82.77556539,37.6682161
Elliott County Medical Clinic,12199921D1,Rural Health Clinic,Primary Care,0,KY,Withdrawn,10/07/2005,,Elliott County,,,-83.13011199,38.0839391
Ertel Medicine and Pediatrics Winchester,7219992190,Rural Health Clinic,Mental Health,9,KY,Designated,12/19/2017,,Clark County,,,-84.19778172,37.97608683
Ertel Medicine and Pediatrics Winchester,6219992186,Rural Health Clinic,Dental Health,2,KY,Designated,12/19/2017,,Clark County,,,-84.19778172,37.97608683
Ertel Medicine and Pediatrics Winchester,12199921IK,Rural Health Clinic,Primary Care,3,KY,Designated,12/19/2017,,Clark County,,,-84.19778172,37.97608683
Estill Medical Center,6219992179,Rural Health Clinic,Dental Health,9,KY,Designated,05/27/2015,,Estill County,,,-83.97454519,37.70531492
Estill Medical Clinic,721999217Z,Rural Health Clinic,Mental Health,13,KY,Designated,05/27/2015,,Estill County,,,-83.97454519,37.70531492
Estill Medical Clinic,12199921HY,Rural Health Clinic,Primary Care,6,KY,Designated,05/27/2015,,Estill County,,,-83.97454519,37.70531492
Family Care Clinic - Mt. Sterling,7219992191,Rural Health Clinic,Mental Health,12,KY,Designated,12/19/2017,,Montgomery County,,,-83.9530905,38.07825829
Family Care Clinic - Mt. Sterling,6219992187,Rural Health Clinic,Dental Health,4,KY,Designated,12/19/2017,,Montgomery County,,,-83.9530905,38.07825829
Family Care Clinic - Mt. Sterling,12199921IL,Rural Health Clinic,Primary Care,5,KY,Designated,12/19/2017,,Montgomery County,,,-83.9530905,38.07825829
Flaget Immediate Care Clinic,721999217A,Rural Health Clinic,Mental Health,12,KY,Designated,07/28/2010,,Nelson County,,,-85.45604001,37.82418494
Flaget Immediate Care Clinic,621999216C,Rural Health Clinic,Dental Health,5,KY,Designated,07/28/2010,,Nelson County,,,-85.45604001,37.82418494
Flaget Immediate Care Clinic,12199921H9,Rural Health Clinic,Primary Care,2,KY,Designated,07/28/2010,,Nelson County,,,-85.45604001,37.82418494
Helping Hands Health Clinic Dba Blount Rural Healt,721999217X,Rural Health Clinic,Mental Health,12,KY,Designated,02/06/2015,,Todd County,,,-87.15721817,36.80164228
Helping Hands Health Clinic Dba Blount Rural Healt,6219992177,Rural Health Clinic,Dental Health,18,KY,Designated,02/06/2015,,Todd County,,,-87.15721817,36.80164228
Helping Hands Health Clinic Dba Blount Rural Healt,12199921HW,Rural Health Clinic,Primary Care,13,KY,Designated,02/06/2015,,Todd County,,,-87.15721817,36.80164228
Ho Physicians Services Corporation,7219992196,Rural Health Clinic,Mental Health,13,KY,Designated,08/28/2018,,Whitley County,,,-84.15384421,36.73545338
Ho Physicians Services Corporation,6219992192,Rural Health Clinic,Dental Health,11,KY,Designated,08/28/2018,,Whitley County,,,-84.15384421,36.73545338
Ho Physicians Services Corporation,12199921D5,Rural Health Clinic,Primary Care,14,KY,Designated,10/12/2006,,Whitley County,,,-84.15384421,36.73545338
Jmhc Rural Health Clinic,6219992105,Rural Health Clinic,Dental Health,2,KY,Designated,03/15/2013,,Nicholas County,,,-84.06003171,38.31479352
Jmhc Rural Health Clinic,121999210D,Rural Health Clinic,Primary Care,4,KY,Designated,03/18/2013,,Nicholas County,,,-84.06003171,38.31479352
Kate Ireland Health Care Center,1219992191,Rural Health Clinic,Primary Care,8,KY,Designated,05/24/2004,,Clay County,,,-83.80788429,37.06276227
Kate Ireland Health Center,7219992158,Rural Health Clinic,Mental Health,0,KY,Designated,03/06/2007,,Clay County,,,-83.80788429,37.06276227
Kate Ireland Health Center,6219992153,Rural Health Clinic,Dental Health,0,KY,Designated,03/06/2007,,Clay County,,,-83.80788429,37.06276227
London Pediatric and Adolescent Medicine,6219992172,Rural Health Clinic,Dental Health,6,KY,Designated,04/18/2011,,Laurel County,,,-84.0669464,37.09465701
London Pediatric and Adolescent Medicine,12199921HJ,Rural Health Clinic,Primary Care,4,KY,Designated,04/18/2011,,Laurel County,,,-84.0669464,37.09465701
"London's Women's Care, PLLC",721999218Y,Rural Health Clinic,Mental Health,13,KY,Designated,12/04/2017,,Laurel County,,,-84.09512385,37.11636004
"London's Women's Care, PLLC",12199921IG,Rural Health Clinic,Primary Care,4,KY,Designated,12/04/2017,,Laurel County,,,-84.09512385,37.11636004
Madison Family Clinic,7219992156,Rural Health Clinic,Mental Health,7,KY,Designated,08/18/2007,,Madison County,,,-84.32141139,37.77696892
Madison Family Clinic,6219992151,Rural Health Clinic,Dental Health,3,KY,Designated,08/18/2007,,Madison County,,,-84.32141139,37.77696892
Madison Family Clinic,12199921F4,Rural Health Clinic,Primary Care,3,KY,Designated,08/18/2007,,Madison County,,,-84.32141139,37.77696892
"Maria C. Atienza, MD",6219992154,Rural Health Clinic,Dental Health,3,KY,Designated,03/06/2008,,Whitley County,,,-84.09541331,36.94972356
"Maria C. Atienza, MD",12199921F6,Rural Health Clinic,Primary Care,3,KY,Designated,03/06/2008,,Whitley County,,,-84.09541331,36.94972356
Martin Clinic,721999218B,Rural Health Clinic,Mental Health,15,KY,Designated,10/01/2015,,Floyd County,,,-82.75999225,37.56217854
Martin Clinic,6219992182,Rural Health Clinic,Dental Health,7,KY,Designated,10/01/2015,,Floyd County,,,-82.75999225,37.56217854
Martin Clinic,12199921IA,Rural Health Clinic,Primary Care,4,KY,Designated,10/01/2015,,Floyd County,,,-82.75999225,37.56217854
"McCreary Primary Care Center, Inc.",721999210B,Rural Health Clinic,Mental Health,20,KY,Designated,06/18/2013,,McCreary County,,,-84.47405634,36.74425989
"McCreary Primary Care Center, Inc.",621999210A,Rural Health Clinic,Dental Health,23,KY,Designated,06/18/2013,,McCreary County,,,-84.47405634,36.74425989
"McCreary Primary Care Center, Inc.",121999210E,Rural Health Clinic,Primary Care,10,KY,Designated,06/18/2013,,McCreary County,,,-84.47405634,36.74425989
Mercy Primary Care - Irvine,721999217W,Rural Health Clinic,Mental Health,18,KY,Designated,02/02/2015,,Estill County,,,-83.97454519,37.70531492
Mercy Primary Care - Irvine,6219992176,Rural Health Clinic,Dental Health,15,KY,Designated,02/02/2015,,Estill County,,,-83.97454519,37.70531492
Mercy Primary Care - Irvine,12199921HV,Rural Health Clinic,Primary Care,14,KY,Designated,02/02/2015,,Estill County,,,-83.97454519,37.70531492
Monticello Medical Associates,12199921IF,Rural Health Clinic,Primary Care,10,KY,Designated,12/04/2017,,Wayne County,,,-84.83944932,36.8416973
Mountain After-Hours Clinic,721999217N,Rural Health Clinic,Mental Health,13,KY,Designated,09/09/2010,,Perry County,,,-83.19240668,37.26553401
Mountain After-Hours Clinic,621999216P,Rural Health Clinic,Dental Health,11,KY,Designated,09/09/2010,,Perry County,,,-83.19240668,37.26553401
Mountain After-Hours Clinic,12199921C4,Rural Health Clinic,Primary Care,5,KY,Designated,10/07/2005,,Perry County,,,-83.19240668,37.26553401
"Pediatric Associates of Hazard, LLC",721999217O,Rural Health Clinic,Mental Health,12,KY,Designated,12/21/2010,,Perry County,,,-83.23056358,37.28078497
"Pediatric Associates of Hazard, LLC",12199921HE,Rural Health Clinic,Primary Care,6,KY,Designated,12/21/2010,,Perry County,,,-83.23056358,37.28078497
"Pediatric Associates of Hazard, LLC",621999216R,Rural Health Clinic,Dental Health,10,KY,Designated,12/21/2010,,Perry County,,,-83.23056358,37.28078497
"Pediatric Associates of Pikesville, LLC",721999217P,Rural Health Clinic,Mental Health,13,KY,Designated,12/21/2010,,Pike County,,,-82.52594315,37.46318317
